0.19847450143301326,0.5
0.16339266546945924,1
0.2903633066661526,0
0.17688391776394463,0.5
0.1647158678456785,0.5
0.2186013334003111,0
0.29847963810473344,0
0.18647541113195448,0
0.23099273635664505,0
0.16359595961084464,0
0.16687389309871176,0
0.25464286770930594,0
0.28523952306732264,0
0.21070052245839102,0
0.1480088268082188,0
0.17105496842458542,0.5
0.21628304381766275,0
0.19017622549452473,0.5
0.1504029812992093,0
0.2510197283246385,0
0.2061860258643272,0
0.15204847482534914,0
0.21928986854001498,0.5
0.15111508201103618,0
0.19519093705558904,0
0.24471122715162869,0
0.15991240793178402,0.5
0.18263607482445213,0.5
0.15019871410951574,0
0.21126118661817722,0
0.2201213831243292,0
